cache_index,dataset,reference,split
22159,spaq,spaq/01962,val
22160,spaq,spaq/01963,val
22161,spaq,spaq/01964,val
22167,spaq,spaq/01970,val
22175,spaq,spaq/01978,val
22177,spaq,spaq/01980,val
22178,spaq,spaq/01981,val
22191,spaq,spaq/01994,val
22194,spaq,spaq/01997,val
22199,spaq,spaq/02002,val
22201,spaq,spaq/02004,val
22202,spaq,spaq/02005,val
22209,spaq,spaq/02012,val
22214,spaq,spaq/02017,val
22215,spaq,spaq/02018,val
22222,spaq,spaq/02025,val
22225,spaq,spaq/02028,val
22227,spaq,spaq/02030,val
22230,spaq,spaq/02033,val
22233,spaq,spaq/02036,val
22239,spaq,spaq/02042,val
22246,spaq,spaq/02049,val
22250,spaq,spaq/02053,val
22257,spaq,spaq/02060,val
22258,spaq,spaq/02061,val
22271,spaq,spaq/02074,val
22275,spaq,spaq/02078,val
22291,spaq,spaq/02094,val
22292,spaq,spaq/02095,val
22295,spaq,spaq/02098,val
22297,spaq,spaq/02100,val
22301,spaq,spaq/02104,val
22304,spaq,spaq/02107,val
22307,spaq,spaq/02110,val
22308,spaq,spaq/02111,val
22323,spaq,spaq/02126,val
22324,spaq,spaq/02127,val
22327,spaq,spaq/02130,val
22329,spaq,spaq/02132,val
22341,spaq,spaq/02144,val
22345,spaq,spaq/02148,val
22348,spaq,spaq/02151,val
22352,spaq,spaq/02155,val
22354,spaq,spaq/02157,val
22356,spaq,spaq/02159,val
22359,spaq,spaq/02162,val
22363,spaq,spaq/02166,val
22376,spaq,spaq/02179,val
22378,spaq,spaq/02181,val
22388,spaq,spaq/02191,val
22396,spaq,spaq/02199,val
22397,spaq,spaq/02200,val
22400,spaq,spaq/02203,val
22405,spaq,spaq/02208,val
22406,spaq,spaq/02209,val
22415,spaq,spaq/02218,val
22419,spaq,spaq/02222,val
22420,spaq,spaq/02223,val
22434,spaq,spaq/02237,val
22437,spaq,spaq/02240,val
22445,spaq,spaq/02248,val
22454,spaq,spaq/02257,val
22458,spaq,spaq/02261,val
22460,spaq,spaq/02263,val
22466,spaq,spaq/02269,val
22470,spaq,spaq/02273,val
22471,spaq,spaq/02274,val
22480,spaq,spaq/02283,val
22481,spaq,spaq/02284,val
22483,spaq,spaq/02286,val
22484,spaq,spaq/02287,val
22485,spaq,spaq/02288,val
22488,spaq,spaq/02291,val
22489,spaq,spaq/02292,val
22494,spaq,spaq/02297,val
22514,spaq,spaq/02317,val
22519,spaq,spaq/02322,val
22520,spaq,spaq/02323,val
22526,spaq,spaq/02329,val
22529,spaq,spaq/02332,val
22532,spaq,spaq/02335,val
22536,spaq,spaq/02339,val
22545,spaq,spaq/02348,val
22550,spaq,spaq/02353,val
22551,spaq,spaq/02354,val
22552,spaq,spaq/02355,val
22557,spaq,spaq/02360,val
22563,spaq,spaq/02366,val
22573,spaq,spaq/02376,val
22576,spaq,spaq/02379,val
22583,spaq,spaq/02386,val
22594,spaq,spaq/02397,val
22600,spaq,spaq/02403,val
22604,spaq,spaq/02407,val
22620,spaq,spaq/02423,val
22624,spaq,spaq/02427,val
22638,spaq,spaq/02441,val
22642,spaq,spaq/02445,val
22643,spaq,spaq/02446,val
22647,spaq,spaq/02450,val
22654,spaq,spaq/02457,val
22662,spaq,spaq/02465,val
22667,spaq,spaq/02470,val
22668,spaq,spaq/02471,val
22678,spaq,spaq/02481,val
22679,spaq,spaq/02482,val
22689,spaq,spaq/02492,val
22698,spaq,spaq/02501,val
22704,spaq,spaq/02507,val
22709,spaq,spaq/02512,val
22718,spaq,spaq/02521,val
22722,spaq,spaq/02525,val
22726,spaq,spaq/02529,val
22728,spaq,spaq/02531,val
22732,spaq,spaq/02535,val
22773,spaq,spaq/02576,val
22774,spaq,spaq/02577,val
22782,spaq,spaq/02585,val
22791,spaq,spaq/02594,val
22794,spaq,spaq/02597,val
22800,spaq,spaq/02603,val
22802,spaq,spaq/02605,val
22804,spaq,spaq/02607,val
22809,spaq,spaq/02612,val
22817,spaq,spaq/02620,val
22818,spaq,spaq/02621,val
22821,spaq,spaq/02624,val
22830,spaq,spaq/02633,val
22835,spaq,spaq/02638,val
22843,spaq,spaq/02646,val
22858,spaq,spaq/02661,val
22860,spaq,spaq/02663,val
22862,spaq,spaq/02665,val
22865,spaq,spaq/02668,val
22869,spaq,spaq/02672,val
22874,spaq,spaq/02677,val
22880,spaq,spaq/02683,val
22882,spaq,spaq/02685,val
22885,spaq,spaq/02688,val
22890,spaq,spaq/02693,val
22893,spaq,spaq/02696,val
22896,spaq,spaq/02699,val
22897,spaq,spaq/02700,val
22899,spaq,spaq/02702,val
22903,spaq,spaq/02706,val
22907,spaq,spaq/02710,val
22910,spaq,spaq/02713,val
22937,spaq,spaq/02740,val
22947,spaq,spaq/02750,val
22960,spaq,spaq/02763,val
22962,spaq,spaq/02765,val
22965,spaq,spaq/02768,val
22966,spaq,spaq/02769,val
22967,spaq,spaq/02770,val
22968,spaq,spaq/02771,val
22972,spaq,spaq/02775,val
22979,spaq,spaq/02782,val
22993,spaq,spaq/02796,val
22994,spaq,spaq/02797,val
22996,spaq,spaq/02799,val
22999,spaq,spaq/02802,val
23001,spaq,spaq/02804,val
23006,spaq,spaq/02809,val
23009,spaq,spaq/02812,val
23010,spaq,spaq/02813,val
23014,spaq,spaq/02817,val
23025,spaq,spaq/02828,val
23030,spaq,spaq/02833,val
23044,spaq,spaq/02847,val
23045,spaq,spaq/02848,val
23047,spaq,spaq/02850,val
23050,spaq,spaq/02853,val
23057,spaq,spaq/02860,val
23059,spaq,spaq/02862,val
23068,spaq,spaq/02871,val
23069,spaq,spaq/02872,val
23072,spaq,spaq/02875,val
23078,spaq,spaq/02881,val
23079,spaq,spaq/02882,val
23082,spaq,spaq/02885,val
23083,spaq,spaq/02886,val
23085,spaq,spaq/02888,val
23095,spaq,spaq/02898,val
23098,spaq,spaq/02901,val
23104,spaq,spaq/02907,val
23107,spaq,spaq/02910,val
23108,spaq,spaq/02911,val
23110,spaq,spaq/02913,val
23118,spaq,spaq/02921,val
23122,spaq,spaq/02925,val
23123,spaq,spaq/02926,val
23125,spaq,spaq/02928,val
23132,spaq,spaq/02935,val
23136,spaq,spaq/02939,val
23140,spaq,spaq/02943,val
23144,spaq,spaq/02947,val
23148,spaq,spaq/02951,val
23152,spaq,spaq/02955,val
23156,spaq,spaq/02959,val
23159,spaq,spaq/02962,val
23161,spaq,spaq/02964,val
23162,spaq,spaq/02965,val
23172,spaq,spaq/02975,val
23173,spaq,spaq/02976,val
23181,spaq,spaq/02984,val
23183,spaq,spaq/02986,val
23193,spaq,spaq/02996,val
23198,spaq,spaq/03001,val
23199,spaq,spaq/03002,val
23208,spaq,spaq/03011,val
23215,spaq,spaq/03018,val
23218,spaq,spaq/03021,val
23219,spaq,spaq/03022,val
23234,spaq,spaq/03037,val
23242,spaq,spaq/03045,val
23246,spaq,spaq/03049,val
23261,spaq,spaq/03064,val
23262,spaq,spaq/03065,val
23266,spaq,spaq/03069,val
23271,spaq,spaq/03074,val
23275,spaq,spaq/03078,val
23278,spaq,spaq/03081,val
23289,spaq,spaq/03092,val
23293,spaq,spaq/03096,val
23295,spaq,spaq/03098,val
23296,spaq,spaq/03099,val
23299,spaq,spaq/03102,val
23300,spaq,spaq/03103,val
23306,spaq,spaq/03109,val
23307,spaq,spaq/03110,val
23310,spaq,spaq/03113,val
23312,spaq,spaq/03115,val
23314,spaq,spaq/03117,val
23317,spaq,spaq/03120,val
23323,spaq,spaq/03126,val
23328,spaq,spaq/03131,val
23337,spaq,spaq/03140,val
23341,spaq,spaq/03144,val
23347,spaq,spaq/03150,val
23355,spaq,spaq/03158,val
23361,spaq,spaq/03164,val
23366,spaq,spaq/03169,val
23369,spaq,spaq/03172,val
23374,spaq,spaq/03177,val
23376,spaq,spaq/03179,val
23377,spaq,spaq/03180,val
23384,spaq,spaq/03187,val
23389,spaq,spaq/03192,val
23391,spaq,spaq/03194,val
23395,spaq,spaq/03198,val
23402,spaq,spaq/03205,val
23409,spaq,spaq/03212,val
23410,spaq,spaq/03213,val
23413,spaq,spaq/03216,val
23415,spaq,spaq/03218,val
23420,spaq,spaq/03223,val
23424,spaq,spaq/03227,val
23426,spaq,spaq/03229,val
23427,spaq,spaq/03230,val
23433,spaq,spaq/03236,val
23446,spaq,spaq/03249,val
23449,spaq,spaq/03252,val
23452,spaq,spaq/03255,val
23460,spaq,spaq/03263,val
23463,spaq,spaq/03266,val
23466,spaq,spaq/03269,val
23473,spaq,spaq/03276,val
23480,spaq,spaq/03283,val
23481,spaq,spaq/03284,val
23482,spaq,spaq/03285,val
23486,spaq,spaq/03289,val
23489,spaq,spaq/03292,val
23498,spaq,spaq/03301,val
23499,spaq,spaq/03302,val
23501,spaq,spaq/03304,val
23502,spaq,spaq/03305,val
23504,spaq,spaq/03307,val
23508,spaq,spaq/03311,val
23512,spaq,spaq/03315,val
23513,spaq,spaq/03316,val
23514,spaq,spaq/03317,val
23516,spaq,spaq/03319,val
23523,spaq,spaq/03326,val
23540,spaq,spaq/03343,val
23546,spaq,spaq/03349,val
23560,spaq,spaq/03363,val
23563,spaq,spaq/03366,val
23564,spaq,spaq/03367,val
23573,spaq,spaq/03376,val
23577,spaq,spaq/03380,val
23579,spaq,spaq/03382,val
23583,spaq,spaq/03386,val
23588,spaq,spaq/03391,val
23591,spaq,spaq/03394,val
23599,spaq,spaq/03402,val
23602,spaq,spaq/03405,val
23606,spaq,spaq/03409,val
23610,spaq,spaq/03413,val
23613,spaq,spaq/03416,val
23614,spaq,spaq/03417,val
23621,spaq,spaq/03424,val
23627,spaq,spaq/03430,val
23629,spaq,spaq/03432,val
23634,spaq,spaq/03437,val
23640,spaq,spaq/03443,val
23643,spaq,spaq/03446,val
23644,spaq,spaq/03447,val
23646,spaq,spaq/03449,val
23648,spaq,spaq/03451,val
23649,spaq,spaq/03452,val
23665,spaq,spaq/03468,val
23673,spaq,spaq/03476,val
23675,spaq,spaq/03478,val
23679,spaq,spaq/03482,val
23682,spaq,spaq/03485,val
23688,spaq,spaq/03491,val
23693,spaq,spaq/03496,val
23696,spaq,spaq/03499,val
23702,spaq,spaq/03505,val
23704,spaq,spaq/03507,val
23705,spaq,spaq/03508,val
23717,spaq,spaq/03520,val
23723,spaq,spaq/03526,val
23731,spaq,spaq/03534,val
23732,spaq,spaq/03535,val
23740,spaq,spaq/03543,val
23742,spaq,spaq/03545,val
23746,spaq,spaq/03549,val
23747,spaq,spaq/03550,val
23749,spaq,spaq/03552,val
23758,spaq,spaq/03561,val
23779,spaq,spaq/03582,val
23780,spaq,spaq/03583,val
23800,spaq,spaq/03603,val
23802,spaq,spaq/03605,val
23804,spaq,spaq/03607,val
23810,spaq,spaq/03613,val
23830,spaq,spaq/03633,val
23835,spaq,spaq/03638,val
23840,spaq,spaq/03643,val
23846,spaq,spaq/03649,val
23849,spaq,spaq/03652,val
23862,spaq,spaq/03665,val
23864,spaq,spaq/03667,val
23869,spaq,spaq/03672,val
23883,spaq,spaq/03686,val
23888,spaq,spaq/03691,val
23889,spaq,spaq/03692,val
23890,spaq,spaq/03693,val
23891,spaq,spaq/03694,val
23894,spaq,spaq/03697,val
23902,spaq,spaq/03705,val
23905,spaq,spaq/03708,val
23906,spaq,spaq/03709,val
23915,spaq,spaq/03718,val
23917,spaq,spaq/03720,val
23918,spaq,spaq/03721,val
23919,spaq,spaq/03722,val
23921,spaq,spaq/03724,val
23922,spaq,spaq/03725,val
23928,spaq,spaq/03731,val
23929,spaq,spaq/03732,val
23935,spaq,spaq/03738,val
23937,spaq,spaq/03740,val
23940,spaq,spaq/03743,val
23947,spaq,spaq/03750,val
23952,spaq,spaq/03755,val
23955,spaq,spaq/03758,val
23966,spaq,spaq/03769,val
23969,spaq,spaq/03772,val
23972,spaq,spaq/03775,val
23976,spaq,spaq/03779,val
23979,spaq,spaq/03782,val
23980,spaq,spaq/03783,val
23981,spaq,spaq/03784,val
23986,spaq,spaq/03789,val
23987,spaq,spaq/03790,val
23992,spaq,spaq/03795,val
23996,spaq,spaq/03799,val
24000,spaq,spaq/03803,val
24006,spaq,spaq/03809,val
24014,spaq,spaq/03817,val
24015,spaq,spaq/03818,val
24022,spaq,spaq/03825,val
24024,spaq,spaq/03827,val
24030,spaq,spaq/03833,val
24040,spaq,spaq/03843,val
24043,spaq,spaq/03846,val
24046,spaq,spaq/03849,val
24059,spaq,spaq/03862,val
24062,spaq,spaq/03865,val
24070,spaq,spaq/03873,val
24071,spaq,spaq/03874,val
24074,spaq,spaq/03877,val
24076,spaq,spaq/03879,val
24084,spaq,spaq/03887,val
24086,spaq,spaq/03889,val
24087,spaq,spaq/03890,val
24092,spaq,spaq/03895,val
24095,spaq,spaq/03898,val
24096,spaq,spaq/03899,val
24102,spaq,spaq/03905,val
24103,spaq,spaq/03906,val
24104,spaq,spaq/03907,val
24105,spaq,spaq/03908,val
24107,spaq,spaq/03910,val
24109,spaq,spaq/03912,val
24111,spaq,spaq/03914,val
24115,spaq,spaq/03918,val
24116,spaq,spaq/03919,val
24117,spaq,spaq/03920,val
24123,spaq,spaq/03926,val
24125,spaq,spaq/03928,val
24129,spaq,spaq/03932,val
24130,spaq,spaq/03933,val
24138,spaq,spaq/03941,val
24141,spaq,spaq/03944,val
24145,spaq,spaq/03948,val
24154,spaq,spaq/03957,val
24155,spaq,spaq/03958,val
24164,spaq,spaq/03967,val
24167,spaq,spaq/03970,val
24177,spaq,spaq/03980,val
24192,spaq,spaq/03995,val
24194,spaq,spaq/03997,val
24200,spaq,spaq/04003,val
24224,spaq,spaq/04027,val
24228,spaq,spaq/04031,val
24238,spaq,spaq/04041,val
24240,spaq,spaq/04043,val
24245,spaq,spaq/04048,val
24247,spaq,spaq/04050,val
24252,spaq,spaq/04055,val
24253,spaq,spaq/04056,val
24254,spaq,spaq/04057,val
24262,spaq,spaq/04065,val
24263,spaq,spaq/04066,val
24275,spaq,spaq/04078,val
24281,spaq,spaq/04084,val
24290,spaq,spaq/04093,val
24291,spaq,spaq/04094,val
24292,spaq,spaq/04095,val
24298,spaq,spaq/04101,val
24300,spaq,spaq/04103,val
24303,spaq,spaq/04106,val
24307,spaq,spaq/04110,val
24321,spaq,spaq/04124,val
24330,spaq,spaq/04133,val
24346,spaq,spaq/04149,val
24348,spaq,spaq/04151,val
24349,spaq,spaq/04152,val
24353,spaq,spaq/04156,val
24355,spaq,spaq/04158,val
24358,spaq,spaq/04161,val
24359,spaq,spaq/04162,val
24360,spaq,spaq/04163,val
24367,spaq,spaq/04170,val
24371,spaq,spaq/04174,val
24372,spaq,spaq/04175,val
24375,spaq,spaq/04178,val
24392,spaq,spaq/04195,val
24393,spaq,spaq/04196,val
24394,spaq,spaq/04197,val
24399,spaq,spaq/04202,val
24416,spaq,spaq/04219,val
24417,spaq,spaq/04220,val
24422,spaq,spaq/04225,val
24423,spaq,spaq/04226,val
24429,spaq,spaq/04232,val
24433,spaq,spaq/04236,val
24435,spaq,spaq/04238,val
24436,spaq,spaq/04239,val
24438,spaq,spaq/04241,val
24442,spaq,spaq/04245,val
24452,spaq,spaq/04255,val
24454,spaq,spaq/04257,val
24455,spaq,spaq/04258,val
24456,spaq,spaq/04259,val
24458,spaq,spaq/04261,val
24459,spaq,spaq/04262,val
24467,spaq,spaq/04270,val
24473,spaq,spaq/04276,val
24474,spaq,spaq/04277,val
24479,spaq,spaq/04282,val
24504,spaq,spaq/04307,val
24509,spaq,spaq/04312,val
24513,spaq,spaq/04316,val
24520,spaq,spaq/04323,val
24521,spaq,spaq/04324,val
24531,spaq,spaq/04334,val
24535,spaq,spaq/04338,val
24561,spaq,spaq/04364,val
24565,spaq,spaq/04368,val
24566,spaq,spaq/04369,val
24569,spaq,spaq/04372,val
24571,spaq,spaq/04374,val
24572,spaq,spaq/04375,val
24573,spaq,spaq/04376,val
24575,spaq,spaq/04378,val
24578,spaq,spaq/04381,val
24594,spaq,spaq/04397,val
24595,spaq,spaq/04398,val
24600,spaq,spaq/04403,val
24604,spaq,spaq/04407,val
24607,spaq,spaq/04410,val
24613,spaq,spaq/04416,val
24617,spaq,spaq/04420,val
24623,spaq,spaq/04426,val
24624,spaq,spaq/04427,val
24625,spaq,spaq/04428,val
24632,spaq,spaq/04435,val
24637,spaq,spaq/04440,val
24639,spaq,spaq/04442,val
24641,spaq,spaq/04444,val
24645,spaq,spaq/04448,val
24653,spaq,spaq/04456,val
24660,spaq,spaq/04463,val
24663,spaq,spaq/04466,val
24664,spaq,spaq/04467,val
24668,spaq,spaq/04471,val
24672,spaq,spaq/04475,val
24683,spaq,spaq/04486,val
24684,spaq,spaq/04487,val
24690,spaq,spaq/04493,val
24700,spaq,spaq/04503,val
24701,spaq,spaq/04504,val
24703,spaq,spaq/04506,val
24709,spaq,spaq/04512,val
24710,spaq,spaq/04513,val
24714,spaq,spaq/04517,val
24722,spaq,spaq/04525,val
24723,spaq,spaq/04526,val
24727,spaq,spaq/04530,val
24728,spaq,spaq/04531,val
24731,spaq,spaq/04534,val
24735,spaq,spaq/04538,val
24739,spaq,spaq/04542,val
24750,spaq,spaq/04553,val
24768,spaq,spaq/04571,val
24773,spaq,spaq/04576,val
24775,spaq,spaq/04578,val
24779,spaq,spaq/04582,val
24780,spaq,spaq/04583,val
24802,spaq,spaq/04605,val
24808,spaq,spaq/04611,val
24814,spaq,spaq/04617,val
24815,spaq,spaq/04618,val
24827,spaq,spaq/04630,val
24834,spaq,spaq/04637,val
24838,spaq,spaq/04641,val
24843,spaq,spaq/04646,val
24846,spaq,spaq/04649,val
24852,spaq,spaq/04655,val
24857,spaq,spaq/04660,val
24875,spaq,spaq/04678,val
24878,spaq,spaq/04681,val
24879,spaq,spaq/04682,val
24883,spaq,spaq/04686,val
24892,spaq,spaq/04695,val
24895,spaq,spaq/04698,val
24898,spaq,spaq/04701,val
24903,spaq,spaq/04706,val
24904,spaq,spaq/04707,val
24907,spaq,spaq/04710,val
24915,spaq,spaq/04718,val
24917,spaq,spaq/04720,val
24921,spaq,spaq/04724,val
24928,spaq,spaq/04731,val
24930,spaq,spaq/04733,val
24935,spaq,spaq/04738,val
24936,spaq,spaq/04739,val
24938,spaq,spaq/04741,val
24940,spaq,spaq/04743,val
24952,spaq,spaq/04755,val
24963,spaq,spaq/04766,val
24965,spaq,spaq/04768,val
24968,spaq,spaq/04771,val
24969,spaq,spaq/04772,val
24970,spaq,spaq/04773,val
24972,spaq,spaq/04775,val
24973,spaq,spaq/04776,val
24975,spaq,spaq/04778,val
24977,spaq,spaq/04780,val
24987,spaq,spaq/04790,val
24999,spaq,spaq/04802,val
25000,spaq,spaq/04803,val
25002,spaq,spaq/04805,val
25003,spaq,spaq/04806,val
25009,spaq,spaq/04812,val
25011,spaq,spaq/04814,val
25013,spaq,spaq/04816,val
25020,spaq,spaq/04823,val
25028,spaq,spaq/04831,val
25031,spaq,spaq/04834,val
25041,spaq,spaq/04844,val
25042,spaq,spaq/04845,val
25050,spaq,spaq/04853,val
25055,spaq,spaq/04858,val
25056,spaq,spaq/04859,val
25057,spaq,spaq/04860,val
25062,spaq,spaq/04865,val
25078,spaq,spaq/04881,val
25079,spaq,spaq/04882,val
25090,spaq,spaq/04893,val
25093,spaq,spaq/04896,val
25098,spaq,spaq/04901,val
25099,spaq,spaq/04902,val
25101,spaq,spaq/04904,val
25107,spaq,spaq/04910,val
25112,spaq,spaq/04915,val
25115,spaq,spaq/04918,val
25122,spaq,spaq/04925,val
25127,spaq,spaq/04930,val
25132,spaq,spaq/04935,val
25134,spaq,spaq/04937,val
25136,spaq,spaq/04939,val
25139,spaq,spaq/04942,val
25147,spaq,spaq/04950,val
25151,spaq,spaq/04954,val
25154,spaq,spaq/04957,val
25156,spaq,spaq/04959,val
25171,spaq,spaq/04974,val
25180,spaq,spaq/04983,val
25182,spaq,spaq/04985,val
25184,spaq,spaq/04987,val
25188,spaq,spaq/04991,val
25191,spaq,spaq/04994,val
25201,spaq,spaq/05004,val
25208,spaq,spaq/05011,val
25215,spaq,spaq/05018,val
25217,spaq,spaq/05020,val
25218,spaq,spaq/05021,val
25220,spaq,spaq/05023,val
25221,spaq,spaq/05024,val
25225,spaq,spaq/05028,val
25233,spaq,spaq/05036,val
25239,spaq,spaq/05042,val
25244,spaq,spaq/05047,val
25247,spaq,spaq/05050,val
25251,spaq,spaq/05054,val
25253,spaq,spaq/05056,val
25266,spaq,spaq/05069,val
25268,spaq,spaq/05071,val
25269,spaq,spaq/05072,val
25270,spaq,spaq/05073,val
25274,spaq,spaq/05077,val
25285,spaq,spaq/05088,val
25286,spaq,spaq/05089,val
25293,spaq,spaq/05096,val
25295,spaq,spaq/05098,val
25315,spaq,spaq/05118,val
25317,spaq,spaq/05120,val
25318,spaq,spaq/05121,val
25326,spaq,spaq/05129,val
25329,spaq,spaq/05132,val
25332,spaq,spaq/05135,val
25347,spaq,spaq/05150,val
25350,spaq,spaq/05153,val
25353,spaq,spaq/05156,val
25361,spaq,spaq/05164,val
25364,spaq,spaq/05167,val
25365,spaq,spaq/05168,val
25370,spaq,spaq/05173,val
25371,spaq,spaq/05174,val
25378,spaq,spaq/05181,val
25384,spaq,spaq/05187,val
25393,spaq,spaq/05196,val
25395,spaq,spaq/05198,val
25399,spaq,spaq/05202,val
25406,spaq,spaq/05209,val
25409,spaq,spaq/05212,val
25413,spaq,spaq/05216,val
25414,spaq,spaq/05217,val
25422,spaq,spaq/05225,val
25423,spaq,spaq/05226,val
25435,spaq,spaq/05238,val
25438,spaq,spaq/05241,val
25442,spaq,spaq/05245,val
25443,spaq,spaq/05246,val
25444,spaq,spaq/05247,val
25446,spaq,spaq/05249,val
25449,spaq,spaq/05252,val
25453,spaq,spaq/05256,val
25461,spaq,spaq/05264,val
25468,spaq,spaq/05271,val
25469,spaq,spaq/05272,val
25475,spaq,spaq/05278,val
25477,spaq,spaq/05280,val
25478,spaq,spaq/05281,val
25483,spaq,spaq/05286,val
25487,spaq,spaq/05290,val
25493,spaq,spaq/05296,val
25494,spaq,spaq/05297,val
25500,spaq,spaq/05303,val
25501,spaq,spaq/05304,val
25507,spaq,spaq/05310,val
25534,spaq,spaq/05337,val
25539,spaq,spaq/05342,val
25579,spaq,spaq/05382,val
25581,spaq,spaq/05384,val
25594,spaq,spaq/05397,val
25595,spaq,spaq/05398,val
25601,spaq,spaq/05404,val
25604,spaq,spaq/05407,val
25609,spaq,spaq/05412,val
25611,spaq,spaq/05414,val
25612,spaq,spaq/05415,val
25613,spaq,spaq/05416,val
25620,spaq,spaq/05423,val
25621,spaq,spaq/05424,val
25622,spaq,spaq/05425,val
25629,spaq,spaq/05432,val
25641,spaq,spaq/05444,val
25642,spaq,spaq/05445,val
25645,spaq,spaq/05448,val
25646,spaq,spaq/05449,val
25656,spaq,spaq/05459,val
25660,spaq,spaq/05463,val
25662,spaq,spaq/05465,val
25663,spaq,spaq/05466,val
25664,spaq,spaq/05467,val
25668,spaq,spaq/05471,val
25670,spaq,spaq/05473,val
25672,spaq,spaq/05475,val
25689,spaq,spaq/05492,val
25697,spaq,spaq/05500,val
25699,spaq,spaq/05502,val
25709,spaq,spaq/05512,val
25711,spaq,spaq/05514,val
25723,spaq,spaq/05526,val
25733,spaq,spaq/05536,val
25738,spaq,spaq/05541,val
25740,spaq,spaq/05543,val
25742,spaq,spaq/05545,val
25747,spaq,spaq/05550,val
25749,spaq,spaq/05552,val
25756,spaq,spaq/05559,val
25758,spaq,spaq/05561,val
25761,spaq,spaq/05564,val
25762,spaq,spaq/05565,val
25765,spaq,spaq/05568,val
25769,spaq,spaq/05572,val
25784,spaq,spaq/05587,val
25789,spaq,spaq/05592,val
25790,spaq,spaq/05593,val
25803,spaq,spaq/05606,val
25807,spaq,spaq/05610,val
25811,spaq,spaq/05614,val
25813,spaq,spaq/05616,val
25815,spaq,spaq/05618,val
25830,spaq,spaq/05633,val
25832,spaq,spaq/05635,val
25835,spaq,spaq/05638,val
25836,spaq,spaq/05639,val
25837,spaq,spaq/05640,val
25841,spaq,spaq/05644,val
25846,spaq,spaq/05649,val
25855,spaq,spaq/05658,val
25859,spaq,spaq/05662,val
25861,spaq,spaq/05664,val
25867,spaq,spaq/05670,val
25871,spaq,spaq/05674,val
25887,spaq,spaq/05690,val
25890,spaq,spaq/05693,val
25891,spaq,spaq/05694,val
25893,spaq,spaq/05696,val
25894,spaq,spaq/05697,val
25895,spaq,spaq/05698,val
25898,spaq,spaq/05701,val
25899,spaq,spaq/05702,val
25913,spaq,spaq/05716,val
25914,spaq,spaq/05717,val
25916,spaq,spaq/05719,val
25920,spaq,spaq/05723,val
25921,spaq,spaq/05724,val
25924,spaq,spaq/05727,val
25925,spaq,spaq/05728,val
25926,spaq,spaq/05729,val
25928,spaq,spaq/05731,val
25936,spaq,spaq/05739,val
25942,spaq,spaq/05745,val
25944,spaq,spaq/05747,val
25949,spaq,spaq/05752,val
25951,spaq,spaq/05754,val
25957,spaq,spaq/05760,val
25959,spaq,spaq/05762,val
25963,spaq,spaq/05766,val
25964,spaq,spaq/05767,val
25965,spaq,spaq/05768,val
25988,spaq,spaq/05791,val
25989,spaq,spaq/05792,val
25997,spaq,spaq/05800,val
26003,spaq,spaq/05806,val
26005,spaq,spaq/05808,val
26007,spaq,spaq/05810,val
26010,spaq,spaq/05813,val
26013,spaq,spaq/05816,val
26015,spaq,spaq/05818,val
26016,spaq,spaq/05819,val
26028,spaq,spaq/05831,val
26033,spaq,spaq/05836,val
26035,spaq,spaq/05838,val
26037,spaq,spaq/05840,val
26038,spaq,spaq/05841,val
26043,spaq,spaq/05846,val
26048,spaq,spaq/05851,val
26056,spaq,spaq/05859,val
26059,spaq,spaq/05862,val
26073,spaq,spaq/05876,val
26083,spaq,spaq/05886,val
26085,spaq,spaq/05888,val
26093,spaq,spaq/05896,val
26094,spaq,spaq/05897,val
26098,spaq,spaq/05901,val
26100,spaq,spaq/05903,val
26109,spaq,spaq/05912,val
26119,spaq,spaq/05922,val
26124,spaq,spaq/05927,val
26130,spaq,spaq/05933,val
26132,spaq,spaq/05935,val
26138,spaq,spaq/05941,val
26141,spaq,spaq/05944,val
26143,spaq,spaq/05946,val
26165,spaq,spaq/05968,val
26168,spaq,spaq/05971,val
26172,spaq,spaq/05975,val
26175,spaq,spaq/05978,val
26187,spaq,spaq/05990,val
26189,spaq,spaq/05992,val
26196,spaq,spaq/05999,val
26201,spaq,spaq/06004,val
26210,spaq,spaq/06013,val
26211,spaq,spaq/06014,val
26212,spaq,spaq/06015,val
26217,spaq,spaq/06020,val
26230,spaq,spaq/06033,val
26231,spaq,spaq/06034,val
26248,spaq,spaq/06051,val
26253,spaq,spaq/06056,val
26254,spaq,spaq/06057,val
26262,spaq,spaq/06065,val
26273,spaq,spaq/06076,val
26288,spaq,spaq/06091,val
26291,spaq,spaq/06094,val
26292,spaq,spaq/06095,val
26296,spaq,spaq/06099,val
26297,spaq,spaq/06100,val
26300,spaq,spaq/06103,val
26301,spaq,spaq/06104,val
